ISIN,WKN,MarketingName,EDVKuerzel,PRIMARY_RIC,LupoxGruppe,KVNR,ListingXSTU,PROFILNAME,ListingTradeRebel
JP3598600009,868112,Toho Co. Ltd.,TOH,9602,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3600200004,871585,Toho Gas Co. Ltd.,59W,59W,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3602600003,891597,Toho Holdings Co. Ltd.,TON,TON,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3605400005,860809,Tohoku Electric Power Co.,TKT,TKTG,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3610600003,857636,Toyo Tire & Rubber Co. Ltd.,TYR,5105,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3613400005,860369,Toyo Seikan Group Holdings Ltd.,TQN,5901,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3616600007,870540,Toyo Corp.,TOY,8151,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3619800000,860856,Toyobo Co. Ltd.,TO7,3101,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3621000003,853974,Toray Industries Inc.,TOR1,3402,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3625000009,860381,Tokuyama Corp.,TBT,4043,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3626800001,872998,LIXIL Group Corp.,TJS,5938,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3629000005,857049,Toppan Printing Co. Ltd.,TPX,7911,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3633400001,853510,Toyota Motor Corporation,TOM,7203,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3634600005,863567,Toyota Industries Corp.,TAH,6201,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3635000007,866920,Toyota Tsusho Corp.,9TO,9TO,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3635700002,885021,transcosmos Inc.,TSQ,9715,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3637300009,915793,Trend Micro Inc.,TMI,4704,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3638600001,858423,Dowa Holdings Inc.,DMI,5714,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3639650005,914702,Don Quijote Holdings Co. Ltd.,QJE,7532,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3642500007,940070,Nakanishi Inc.,6SN,6SN,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3649800004,860458,Nagoya Railroad Ltd.,59V,59V,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3651210001,251734,Nabtesco Corp.,3N8,6268,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3657400002,853326,Nikon Corp.,NKN,NKNG,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3659000008,903186,West Japan Railway Co.,WEJ,9021,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3663900003,255124,Sojitz Corp.,XEB,2768,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3665200006,856386,Nichirei Corp.,NI3,2871,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3667600005,859157,JGC Corp.,VJC,1963,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3670800006,859269,Nissan Chemical Industries Ltd.,NSC,4021,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3672400003,853686,Nissan Motor Co. Ltd.,NISA,7201,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3675600005,858470,Nissin Foods Holdings Co. Ltd.,NF2,2897,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3676800000,859590,Nisshin Seifun Group Inc.,NFR,2002,AF,6166,1,Z_ASIA_Liq3_noDETG,0
JP3678000005,853942,Nisshinbo Holdings Inc.,NBO,3105,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3684000007,862930,NITTO DENKO CORP.,ND5,6988,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3684400009,863674,Nitto Boseki Co. Ltd.,NB5,3110,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3686200001,877821,Nippon Avionics Co. Ltd.,6NA,6NA,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3686800008,864743,Nippon Sheet Glass Co. Ltd.,NI9,5202,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3689500001,918470,Oracle Corp. Japan,OCJ,4716,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3695200000,862417,NGK Insulators Ltd.,NGI,5333,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3695600001,864398,Nippon Gas Co. Ltd.,NG0,NG0,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3697800005,887656,JAPAN CASH MACHINE CO. LTD.,JCM,6418,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3699400002,880957,Japan Airport Terminal Co.Ltd.,0JA,0JA,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3705200008,855181,Japan Airlines Co. Ltd.,JAL,JALG,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3705600009,864074,Japan Aviation El. Ind. Ltd.,8N9,8N9,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3709600005,880559,NIKKON Holdings Co. Ltd.,1CM,1CM,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3711200000,A0LCLC,Aozora Bank Ltd.,AON,8304,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3711600001,857546,Taiyo Nippon Sanso Holdings Corp.,NPX,NPXG,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3718800000,854348,Nippon Suisan Kaisha Ltd.,71N,71N,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3720800006,853685,NSK Ltd.,NSK,6471,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3721400004,858684,The Japan Steel Works Ltd.,J9R,5631,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3723000000,864936,NIPPN Corp.,9X9,9X9,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3725400000,863859,Zeon Corp.,NZE,4205,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3726800000,893151,Japan Tobacco Inc.,JAT,2914,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3732000009,A2N9LF,SoftBank Corp.,3AG1,3AG1,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3732200005,855278,Nippon Television Holdings Inc.,NP9,9404,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3733000008,853675,NEC Corp.,NEC1,6701,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3734800000,878403,Nidec Corp.,NIB,6594,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3735400008,873029,Nippon Telegraph and Telephone Corp.,NTT,9432,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3738600000,863460,NGK Spark Plug Co. Ltd.,NGK,5334,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3742600004,859493,NHK Spring Co. Ltd.,NHK,5991,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3743000006,853946,Nippon Meat Packers Inc.,NI6,2282,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3749400002,858541,Nippon Paint Holdings Co. Ltd.,NI7,4612,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3750400008,906582,Micronics Japan Co. Ltd.,MJ3,6871,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3750500005,693608,McDonald's Holding Co. Japan Ltd.,MJ8,2702,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3752900005,A14Z74,Japan Post Holding Co. Ltd.,1JP,1JP,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3753000003,859849,Nippon Yusen K.K.,NYKA,9101,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3755200007,929131,Relo Group Inc.,665,665,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3756200006,867337,Nifco Inc.,9WM,9WM,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3756600007,864009,Nintendo Co. Ltd.,NTO,NTDOY,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3758190007,A1JPFB,Nexon Co. Ltd,7NX,7NX,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3762600009,857054,Nomura Holdings Inc.,NSE,8604,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3762800005,630026,Nomura Research Institute Ltd.,NR7,4307,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3765150002,912928,Harmonic Drive Systems Inc.,K3R,K3R,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3768600003,860797,Haseko Corp.,HS6,1808,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3769000005,877372,Hachijuni Bank Ltd.,5FI,5FI,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3777800008,863383,Hanwa Co. Ltd.,HW4,HW4,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3778630008,A0F6LZ,Bandai Namco Holdings Inc.,N9B,7832,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3780100008,905986,Park24 Co. Ltd.,5FJ,5FJ,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3783420007,899393,Hikari Tsushin Inc.,HIK,9435,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3783600004,887942,East Japan Railway Co.,EJR,9020,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3784600003,864341,Hisamitsu Pharmaceutical Co. Inc.,HPX,4530,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3787000003,869254,Hitachi Construction Machinery Co. Ltd.,HCM,6305,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3788600009,853219,Hitachi Ltd.,HIA1,6501,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3789000001,858468,Hitachi Zosen Corp.,HZS,7004,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3792600003,853852,Hino Motors Ltd.,HMO,7205,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3795300007,A0LGD6,Hirata Corp.,1ZM,1ZM,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3800390001,A0KD08,Bic Camera Inc.,1U3,1U3,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3801600002,890849,Pigeon Corp.,9N3,9N3,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3802300008,891638,Fast Retailing Co. Ltd.,FR7,9983,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3802400006,863731,Fanuc Corp.,FUC,6954,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3811000003,859317,Fujikura Ltd.,FJK,5803,AF,6166,1,Z_ASIA_Liq2_TG,1
JP3814000000,854607,Fujifilm Holdings Corp.,FJI,4901,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3814800003,857977,Subaru Corp.,FUH,7270,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3818000006,855182,Fujitsu Ltd.,FUJ1,6702,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3819400007,908432,Fuji Media Holdings Inc.,FTN,4676,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3820000002,857726,Fuji Electric Co. Ltd.,FJE,6504,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3826270005,A0DNRE,Fuyo General Lease Co. Ltd.,FXL,FXLG,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3826800009,861451,Furukawa Co. Ltd.,FUR,5715,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3826900007,A0HL8C,UACJ Corp.,F4M,5741,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3827200001,854857,Furukawa Electric Co. Ltd.,FKA,5801,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3830000000,857451,Brother Industries Ltd.,BI5,6448,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3830800003,857226,Bridgestone Corp.,BGT,5108,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3834200002,884158,Heiwa Corp.,HWC,6412,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3834800009,869699,Heiwa Real Estate Co. Ltd.,HZJ,8803,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3837800006,856625,Hoya Corp.,HYB,7741,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3841800000,875974,Hokuetsu Kishu Paper Co. Ltd.,HPE,3865,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3845400005,854609,Hokuriku Electric Power Co. Inc.,6HO,6HO,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3845770001,A0RD5X,Hoshizaki Corp,HS0,6465,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3845800006,863779,Hosiden Corp.,HOD,6804,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3853000002,864348,Horiba Ltd.,01H,6856,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3854600008,853226,Honda Motor Co. Ltd.,HDM,7267,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3862400003,856907,Makita Corp.,MK2A,MK2A,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3866800000,853666,Panasonic Corp.,MAT1,MAT1,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3868400007,854131,Mazda Motor Corp.,MZA,MZDA,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3869960009,A2DXY2,Money Forward Inc.,47D,47D,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3869970008,A0B7CU,Monex Beans Holdings Ltd.,NNL,8698,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3870400003,855670,Marui Group Co. Ltd.,MUI,8252,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3876600002,A1XFC8,Maruha Nichiro Corp.,6MN,6MN,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3877600001,860414,Marubeni Corp.,MARA,8002,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3879170003,A1XFEN,Maruwa Unyu Kikan Co.Ltd,1YM,1YM,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3879250003,896803,Maruwa Co. Ltd.,6X5,6X5,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3879400004,891613,Mandom Corp.,MD9,4917,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3882750007,A0KFKM,Mixi Inc.,MXN,2121,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3885780001,200455,Mizuho Financial Group Inc.,MZ8,8411,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3888300005,858586,Mitsui Chemicals Inc.,MSI,4183,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3888400003,860971,Mitsui Mining & Smelting Co. Ltd.,MMG,5706,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3890350006,778924,Sumitomo Mitsui Financial Group Inc.,XMF,8316,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3891600003,858575,Mitsui Engineering & Shipbuilding Co. Ltd.,MU1,7003,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3892100003,529969,Sumitomo Mitsui Trust Holdings Inc.,MIU,8309,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3893200000,858019,Mitsui Fudosan Co. Ltd.,MFU,8801,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3893600001,853656,Mitsui & Co. Ltd.,MTS1,8031,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3894900004,A0NFRG,Isetan Mitsukoshi Holdings Ltd.,4HP,3099,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3896800004,862289,Mitsubishi Gas Chemical Co. Inc.,MUG,4182,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3897700005,A0F6CH,Mitsubishi Chemical Holdings Corp.,M3C,4188,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3898400001,857124,Mitsubishi Corp.,MBI,MITT,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3899600005,853684,Mitsubishi Estate Co. Ltd.,MES,8802,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3899800001,876551,Mitsubishi Motors Corp.,MMO,7211,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3900000005,853314,Mitsubishi Heavy Industries Ltd.,MIH,MITH,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3902400005,856532,Mitsubishi Electric Corp.,MIE1,MIET,AE,6166,1,Z_ASIA_Liq3_noDETG,0
JP3902900004,657892,Mitsubishi UFJ Financial Group Inc.,MFZ,8306,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3903000002,857634,Mitsubishi Materials Corp.,MUJ,5711,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3905200006,857090,Mizuno Corp.,MIZ,8022,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3906000009,851838,Minebea Co. Ltd.,MEA,MBAS,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3910620008,A1C4NT,Mirait One Corp.,5FO,5FO,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3910660004,542064,Tokio Marine Holdings Inc.,MH6,8766,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3914400001,853657,Murata Manufacturing Co. Ltd.,MUR1,6981,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3918000005,A0RL1S,Meiji Holdings Co. Ltd.,3M0,2269,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3919800007,864751,Meidensha Corp.,MW7,6508,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3920860008,915913,MegaChips Corporation,MHC,6875,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3921270009,A14VFU,Menicon Co. Ltd.,5FR,5FR,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3924800000,867191,DMG Mori Co. Ltd.,0MO,0MO,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3926800008,857223,Morinaga Milk Industry Co.Ltd.,MO8,2264,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3931600005,865331,Yakult Honsha Co. Ltd,YKH,YKH,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3932000007,857658,Yaskawa Electric Corp.,YEC,6506,AE,6166,1,Z_ASIA_Liq2_TG,1
JP3933800009,916008,Yahoo Japan Corp.,YOJ,4689,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3935300008,A0LAVU,Yamaguchi Financial Group Inc.,5FW,5FW,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3939000000,894372,YAMADA DENKI CO. LTD.,YME,9831,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3942400007,856273,Astellas Pharma Inc.,YPH,4503,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3942600002,855314,Yamaha Corp.,YHA,7951,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3942800008,857690,Yamaha Motor Co. Ltd.,YMA,7272,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3944130008,925637,USS Co. Ltd.,USV,4732,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3944330004,A2AH3Y,UMC Electronics Co. Ltd.,UM3,UM3,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3946750001,A14Z8L,Japan Post Bank Co. Ltd.,5JP,5JP,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3951200009,862874,Unitika Ltd.,UTN,3103,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3951600000,863807,Unicharm Corp.,UN4,8113,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3955000009,856912,Yokogawa Electric Corp.,YKE,6841,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3955800002,858091,The Yokohama Rubber Co. Ltd.,YRB,5101,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3965400009,858569,Lion Corp.,LOC,4912,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3967050000,A0JKE7,Raccoon Holdings Inc.,R8C,R8C,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3967200001,927128,Rakuten Inc.,RAK,RAKG,AE,6166,1,Z_ASIA_Liq3_noDETG,0
JP3967220009,A3D9Y7,Rakuten Bank Ltd.,N5G,N5G,AG,6166,1,Z_ASIA_Liq2_TG,0
JP3970300004,A12BJJ,Recruit Holdings Co. Ltd.,1RH,1RH,AE,6166,1,Z_ASIA_Liq2_TG,0
JP3973400009,854279,Ricoh Co. Ltd.,RIC1,7752,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3974450003,925315,Resorttrust Inc.,5FY,5FY,AF,6166,1,Z_ASIA_Liq3_noDETG,0
JP3976300008,896506,Ryohin Keikaku Co. Ltd.,3RK,3RK,AF,6166,1,Z_ASIA_Liq2_TG,0
JP3977200009,874837,Lintec Corp.,57T,57T,AG,6166,1,Z_ASIA_Liq3_noDETG,0
JP3982800009,869082,Rohm Co. Ltd.,ROM,6963,AF,6166,1,Z_ASIA_Liq2_TG,1
KYG0028A1085,A3C4Y0,Abbisko Cayman Ltd.,8ZD,8ZD,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0096M1096,A3CYF9,Acotec Scientific Holdings Ltd.,7W3,7W3,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG011251066,A2PM8D,Afya Ltd.,1AY,1AY,AT,6166,1,Z_USA_Liq3_noDETG,0
KYG011981035,A0ES62,Agile Group Holdings Ltd.,A8P,3383,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG012921535,A3EGHX,Africa Opportunity Fund Ltd.,0AO1,0AO1,AG,6166,1,Z_noMM,0
KYG0146B1032,A2P200,Akeso Inc.,4RY,4RY,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG017191142,A2PVFU,Alibaba Group Holding Ltd.,2RR,2RR,AE,6166,1,Z_ASIA_Liq2_TG,1
KYG0192S1093,A0MM01,Ajisen (China) Holdings Ltd.,AJN,0538,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0260P1028,A400P6,Amer Sports. Inc.,483,483,AT,6166,1,Z_USA_Liq2_TG,0
KYG0330A1013,A2PWDV,Alphamab Oncology,3NK,3NK,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG037AX1015,A1J58B,Ambarella Inc.,A8B,A8B,AC,6166,1,Z_USA_Liq2_TG,1
KYG039571008,A2QHCZ,Antengene Corp. Ltd.,722,722,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG040111059,A0MVDZ,Anta Sports Products Ltd.,AS7,2020,AE,6166,1,Z_ASIA_Liq2_TG,1
KYG0519B1023,A2PUCQ,Ascentage Pharma Group International,36X,36X,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0520K1094,A2JRKN,Ascletis Pharma Inc.,2VJ,2VJ,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG0535Q1331,A0M6UB,ASM Pacific Technology Ltd.,AY7A,AY7A,AF,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0539C1069,A0QZUD,Asia Cement China Holdings Corp.,4OJ,0743,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0567U1278,A40P0P,Arqit Quantum Inc.,3D6,3D6,AZ,6166,1,Z_EU_Liq2_TG,0
KYG066341028,A1W93S,Autohome Inc.,8AHA,8AHA,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG070341048,A0YCQ6,Baidu Inc. (A),B1CB,B1CB,AE,6166,1,Z_ASIA_Liq2_TG,1
KYG0705A1085,A2QR0D,Bairong Inc. (B),6B5,6B5,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG0891M1069,A14S6Z,Baozun Inc.,2BZ,2BZ,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG106891008,A114UE,Best Pacific International Holdings Ltd.,NWQ,NWQ,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG1098A1013,A2QRS0,Bilibili Inc.,71BB,71BB,AE,6166,1,Z_ASIA_Liq2_TG,0
KYG1117K1141,A2PTXR,Bioceres Crop Solutions Corp.,0G4,0G4,AD,6166,1,Z_USA_Liq3_noDETG,0
KYG114481008,A3ECU9,Bitdeer Technologies Group,R1T,R1T,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG121611084,A1C64L,Boer Power Holdings Ltd.,BOE,1685,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG127751058,A1W79C,Boyaa Interactive International Ltd.,1BY,1BY,AG,6166,1,Z_ASIA_Liq2_TG,0
KYG1611B1077,A2PYJJ,Brooge Energy Ltd.,3SF,3SF,AG,6166,0,Z_ASIA_Liq3_noDETG,0
KYG1645A1094,A3CTND,Brii Biosciences Ltd.,7SS,7SS,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG1674K1013,A2PNDZ,Budweiser Brewing Company APAC Ltd.,4BB,4BBG,AE,6166,1,Z_ASIA_Liq2_TG,1
KYG177661090,A2PLPT,Cambium Networks Corp.,089,089,AL,6166,1,Z_USA_Liq2_TG,0
KYG1941T1094,A115DR,Capital Environmental Holdings Ltd.,H2Y,H2Y,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG2029E1052,A1JSAT,CGN Mining Co. Ltd.,VBO,VBO,AG,6166,1,Z_ASIA_Liq2_TG,0
KYG204791043,A1C1F2,Chaowei Power Holdings Ltd,EWC,0951,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG207681001,A0Q2Q0,Central China Real Estate Ltd.,AJ5,0832,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG2091K1388,A40H2A,Century Sunshine Group Holdings Ltd.,CSI0,CSI0,AG,6166,0,Z_ASIA_Liq3_noDETG,0
KYG210891001,590363,China Rare Earth Holdings Ltd.,RAE,0769,AG,6166,0,Z_ASIA_Liq3_noDETG,0
KYG2108Y1052,903621,China Resources Land Ltd.,CHZ,1109,AE,6166,1,Z_ASIA_Liq2_TG,0
KYG210961051,A0B5T9,China Mengniu Dairy Co. Ltd.,EZQ,2319,AE,6166,1,Z_ASIA_Liq2_TG,0
KYG210AW1064,A1W9X0,China Merchants Land Ltd.,TNY1,TNY1,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG211081248,A1JLYP,China Medical System Holdings Ltd.,2M7C,2M7C,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG2110P1000,A0DNLW,China Shineway Pharmaceutical Group Ltd.,C1S,2877,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG2112D1051,A0MUT4,China High-Speed Transmission Equipment Group Co. Ltd.,BGR,0658,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG2112Y1098,A0M189,China Dongxiang Group Co.,4C1,3818,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG211321081,A0YAQ6,China Vanadium Titano Magnetite Mining Co. Ltd.,CV8S,0893,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG2113L1068,A0YA4J,China Resources Building Materials Technology,C44,1313,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG211461085,A1JQKP,Chow Tai Fook Jewellery Group Ltd,1CT,1CT,AE,6166,1,Z_ASIA_Liq2_TG,0
KYG2114E1686,A40XVT,China Water Industry Group Ltd.,HAU,HAU,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG211501005,A1H6UR,China Hongqiao Group Ltd.,H0Q,1378,AE,6166,1,Z_ASIA_Liq2_TG,1
KYG211511160,A2NBW6,China Maple Leaf Educational Systems,CML1,CML1,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG2116D1198,A2AGS2,China Huarong Energy Co. Ltd.,XYTA,XYTA,AG,6166,0,Z_ASIA_Liq3_noDETG,0
KYG2117U1022,A117DL,China Shengmu Organic Milk Ltd.,7OM,7OM,AG,6166,1,Z_ASIA_Liq3_noDETG,0
KYG211861045,A1C4XD,China Sanjiang Fine Chemicals Company Ltd.,8C9,2198,AF,6166,1,Z_ASIA_Liq2_TG,0
KYG2118N1079,A14U8U,China Harmony New Energy Auto Holding Ltd.,HA5,HA5,AF,6166,1,Z_ASIA_Liq2_TG,0
